211	minist	45.370407575639405
1401	receiv	43.407242674542296
216	thi	35.474509553245056
2070	avg	146.86633554589915
731	fed	50.13631510069921
220	two	162.63474511116266
638	statement	49.69111106971266
1248	barrel	36.8128316587462
720	invest	76.12792176173171
550	five	94.9500511791433
1260	dollar	76.90338626587223
1150	per	147.73909753850245
240	yesterday	42.63019319173356
1266	incom	43.42789895006986
245	propos	67.76867266491602
246	includ	170.01713640850255
1271	franc	39.10832976339241
2071	mth	132.37322377977716
250	record	213.47101860697123
251	public	35.60743317080018
252	work	31.40252733614969
1277	charg	35.870187887830085
254	first	118.98040038335718
255	half	36.11159210444963
256	financi	64.23235016879735
257	call	33.02995615429091
1282	commun	36.040691289835614
43	would	190.91213971427388
772	financ	41.78731560089179
775	subsidiari	49.69467578238863
1289	common	83.97098421468976
267	fiscal	32.15463079252066
94	time	46.03343480750883
898	continu	59.81955811324471
2321	deposit	32.94207552416556
643	plant	33.454494003902056
276	intern	96.41235749621093
277	due	50.44034237525423
278	meet	64.97296601522939
791	added	33.375738495677595
280	week	99.54459461645953
900	company	80.20489447972803
282	end	164.9869541828551
2332	payabl	52.227098117651416
286	say	137.41863708382888
1312	outstand	32.23764917484798
289	grain	37.6388266054985
1047	shr	673.8154022542169
292	seven	56.828126108201516
902	loan	71.1312260683109
294	show	36.76622977459315
811	agreement	102.18802408231329
1050	tax	84.86456909423072
1033	sharehold	70.31027751806381
821	june	66.6789343683668
1986	qtr	425.75068656389084
313	reduc	41.363303192942425
1306	figur	52.500277349586646
829	mark	33.871932480579176
830	tender	66.4681333727555
565	develop	45.03487474839504
832	bid	49.68061321117611
835	rate	146.2616325756794
324	energi	33.61414516791949
837	credit	66.98253232235332
838	fund	44.78740179887655
839	buy	117.04791471404913
909	acquir	110.64843802287335
842	earlier	64.11353695779819
331	forecast	38.31277421105152
845	net	786.8424043166223
334	expect	133.14755572217268
335	lower	54.47037339748626
1051	name	43.42966113504084
849	reflect	36.80009084203776
338	suppli	41.626351704990505
341	follow	39.42294734140289
1366	york	31.987124099251634
343	chang	45.319187547824356
344	rise	101.22874301927688
345	valu	37.67915376635566
346	yen	46.25226748213261
347	declin	46.58231057273833
349	plan	90.11274961885347
863	note	43.04990492545375
354	resourc	33.31380620533067
867	dealer	37.36888273560223
1380	term	54.68456649441722
358	oil	155.9950829539116
1169	sold	47.0886025077362
361	provid	34.436479467074946
363	march	204.32611446856876
877	money	62.305278748616665
1643	close	52.00478147350772
370	deficit	43.750493092305824
372	quarter	109.03496898582351
375	ago	31.892250527418046
376	busi	57.87503108712018
377	depart	56.39746675406792
379	rose	80.87581489652283
892	compani	280.1787882585523
381	result	79.68236788638984
382	increas	118.7740253591442
576	use	43.40482142333621
386	bill	37.29676977874225
899	acquisit	86.66756808965864
388	fell	52.17556693564809
390	growth	46.1984042050261
392	earn	73.12507826593577
906	sign	33.34043988245847
919	gener	52.83645233147339
1053	servic	50.52041606293882
397	sugar	35.446452634802434
1036	dividend	141.8402063259125
981	corn	37.62006901593094
921	ltd>	42.59240377446243
407	see	50.279753931704214
920	manag	51.93449086339926
409	price	179.70789149976147
411	crude	48.62952857741494
413	tonn	131.76992553897412
417	european	34.069704841522835
418	fall	62.14139118524284
935	period	74.09322091898619
1088	level	40.418963178932515
428	around	48.67531334762117
432	trader	33.964553935726535
434	make	67.44632361572225
435	recent	40.55695343542446
436	purchas	78.33186526934468
1097	eight	61.900763069967304
448	accord	41.64354986098155
449	central	50.690242340702326
450	bank	257.17968064067475
587	decemb	45.30587651859663
452	ship	33.47178521322382
1477	set	141.55812118817582
966	canada	48.31952395637083
588	total	105.70529331258524
973	offer	130.053892283935
1998	inc>	48.311979954707205
2000	asset	65.67422386943566
465	still	31.185409170837016
978	prior	150.32040300863724
468	sourc	45.576979197817934
469	pay	158.56248295033987
987	sinc	41.179105477591875
477	commiss	33.57144242542919
478	today	97.58230856511109
1275	nil	34.73203199409314
678	three	112.01750373263776
486	part	37.644299504350656
698	compar	68.00720696568804
2083	note:	194.3235524794629
1001	control	41.163341323860855
490	state	60.11216049721644
1704	announc	57.129845090580744
495	union	38.45289650174432
2032	rev	354.12933974823056
497	take	54.379798253254926
500	start	34.609498560007474
1016	group	153.36431596385714
1023	issu	49.863804362880494
509	effect	66.99160523075936
511	may	173.77774266686532
